id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
735736,OPO.APT - Pateo Apartment 110-0,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,83,2,89,2024-07-03,0.69,7,335,11,6989/AL
736472,OPO.APT -  Art Déco Apartment 110-1,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,72,2,220,2024-08-30,1.54,7,330,25,6985/AL
738602,Clérigos Downtown | Historic Centre,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61272,Entire home/apt,192,3,518,2024-09-01,3.58,8,277,61,28177/AL
746214,Great room in Oporto's centre WIFI,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,,2,45,2019-05-02,0.32,5,0,0,AL 52876
748133,HEART OF THE CITY - SPACIOUS FLAT,3928878,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14688,-8.61333,Entire home/apt,50,2,317,2020-08-15,2.43,1,0,0,49892/AL
749496,Urban Oasis: Central Residence with Garden,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Entire home/apt,451,3,221,2024-08-20,1.54,5,145,17,AL 52876
753560,Suite Privativa com Casa de Banho Privativa,3963937,Hostel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1340125,-8.6115398,Private room,90,1,1,2024-03-10,0.16,2,352,1,19560/AL
758709,Basic Studio With Top Location and View . Carmo 1,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14626,-8.61803,Entire home/apt,80,2,409,2024-09-09,2.87,7,255,50,19269/AL
759702,Basic Studio With Top Location . Carmo 2,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14655,-8.61661,Entire home/apt,68,2,219,2024-09-11,1.53,7,331,38,19288/AL
764471,"City center, Free Parking, fantastic view",4030159,Dalila,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14605,-8.60366,Entire home/apt,70,2,663,2024-09-13,4.61,1,281,76,132540/AL
769605,Studio in  Porto,3163699,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14323,-8.60675,Entire home/apt,66,3,68,2024-08-29,0.53,2,330,7,
780430,"ExtendALL, PORTO Studio 1",4115877,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14185,-8.61792,Entire home/apt,132,2,21,2021-12-05,0.15,3,173,0,52937/AL
780538,"ExtendALL, PORTO Loft",4115877,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14167,-8.61951,Entire home/apt,175,2,56,2024-08-19,0.39,3,325,9,52937/AL
786791,Aposentus - Lapa Downtown,179432438,Aposentus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15821,-8.6124,Entire home/apt,54,3,147,2024-08-28,1.03,55,320,27,9049/AL
1380766,CASAS DO PORTO - Elegance Apartment,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,219,2,25,2023-08-06,0.18,8,304,0,6675/AL
1381092,CASAS DO PORTO - Deluxe Apartment in Downtown,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,230,2,15,2018-06-25,0.11,8,272,0,6681/AL
1381777,Garden House 1680,7481683,Ruca,VILA NOVA DE GAIA,Arcozelo,41.04177,-8.65071,Entire home/apt,220,4,95,2024-08-17,0.71,2,240,14,
1391373,"2º- Dream corner by waterfalls, 20 min to Porto",680010,Liana,PAREDES,Parada de Todeia,41.15736454951341,-8.378615287504715,Entire home/apt,105,2,17,2024-08-27,0.13,10,181,7,25639/AL
1430405,Basic Studio With Top Location and View . Carmo 3,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14591,-8.61776,Entire home/apt,80,2,396,2024-09-11,2.96,7,251,51,19337/AL
1432272,Feel Porto Downtown City Break,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,,1,120,2024-07-24,0.90,102,302,8,5317/AL
1433439,B&B High quality room in a Luxury flat,7218300,Manuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12496,-8.61466,Private room,39,1,275,2024-08-27,2.03,2,8,31,
1437251,"Stone House 2, com terraço e Wi-Fi",7720702,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15573,-8.60718,Entire home/apt,144,3,147,2024-09-12,1.18,2,240,23,
1437344,"Chalé encantador, de estilo rural",7720982,Rogério,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.92062,-8.57553,Entire home/apt,186,2,8,2024-07-27,0.09,1,321,1,49881/AL
1459519,"T3 com piscina e jacuzzi - ""Tristão e Isolda""",7823650,Tiago,VALE DE CAMBRA,Macieira de Cambra,40.86477,-8.36892,Entire home/apt,117,2,76,2024-09-08,0.66,9,351,9,54708/AL
1473897,Citybreak - Apartments - São Bento,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14586,-8.60861,Entire home/apt,187,1,3,2014-09-16,0.02,27,54,0,
1083736,Vitória 392 - Central  Apartment,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14344,-8.61633,Entire home/apt,85,2,188,2024-09-05,1.36,16,323,19,4925/AL
1096376,Urban apartment - Casa da Portela 5105/AL,6024220,Maria João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14409,-8.61145,Entire home/apt,140,2,209,2024-09-08,1.53,1,311,46,5105/AL
1119084,Ar do mar e olhar a Natureza.,6020311,Maria,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09142,-8.65001,Entire home/apt,72,4,42,2024-09-07,0.34,2,224,16,67776/AL
1144090,O'Porto Studio | Historic Center,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14826,-8.61574,Entire home/apt,103,3,655,2024-09-09,4.75,8,329,54,44228/AL
1165025,17 Largo Viriato Historic Center,5723366,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14583,-8.62022,Entire home/apt,76,3,295,2024-09-09,2.15,3,246,30,44934/AL
1168784,Mouzinho 134 - Historical Center - Green,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,139,2,434,2024-08-27,3.17,9,351,35,6466/AL
1170448,GuestHouse Pool&Sea Espinho Oporto,6317610,Isa,ESPINHO,Anta e Guetim,40.99888,-8.61631,Private room,80,2,61,2023-07-23,0.45,2,357,0,
1179009,Superior Apartment with 2 Rooms and Terrace,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15328,-8.62524,Entire home/apt,162,2,70,2024-05-10,0.51,5,135,2,
1179607,Duplex Apartment,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15326,-8.62522,Entire home/apt,134,2,22,2024-05-12,0.16,5,145,8,
1185985,Green House - Quarto 1,6485316,Paula,PORTO,Lordelo do Ouro e Massarelos,41.148018608479724,-8.631158385900019,Private room,70,3,77,2020-03-15,0.57,2,201,0,6504/AL
1192674,4 Bedroom Apartment  - Porto,6518808,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16505,-8.6289,Entire home/apt,148,2,318,2024-09-06,2.31,2,332,26,17079/AL
1198320,Amazing River Views - charming Studio,680010,Liana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1386,-8.61002,Entire home/apt,,2,121,2023-12-30,0.89,10,0,3,18620/AL
1207275,Mouzinho 134 - Historical Center - Blue,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,450,2,451,2024-08-24,3.31,9,348,19,6467/AL
1209353,OX Apartments- Taipas 9,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14356,-8.61814,Entire home/apt,144,1,44,2024-09-11,0.39,14,30,32,5929/AL
1257019,Casa 22 ***** City centre cozy apartment!,6847458,Kiki & Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14497,-8.60766,Entire home/apt,62,5,268,2024-08-30,1.96,2,332,15,
1263840,Charming attic room & WC + Garden,5732545,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15957157612075,-8.624216186682807,Private room,50,3,298,2024-09-05,2.35,2,17,29,45553/AL
1268146,Light and colorful cosy studio,6250742,Fred,PORTO,Paranhos,41.18221,-8.60921,Entire home/apt,92,2,73,2024-07-01,0.72,22,62,5,87520/AL
1277754,River&Bridges apartments 2 in Porto,3326280,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13846,-8.61222,Entire home/apt,51,3,368,2024-09-08,2.69,2,297,30,128530/AL
1284630,Sótão acolhedor num prédio do século XVIII,6988977,Casa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14397,-8.61777,Entire home/apt,81,1,103,2024-08-31,0.85,3,166,7,16768/AL
1284759,ABEL'S IN DOWNTOWN - THE PLACE TO BE 1 OF 2,6989703,Abel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14855,-8.61662,Entire home/apt,106,2,707,2024-09-08,5.23,13,150,40,16769/AL
1288357,Vitória - Central and Rustic Studio,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14327,-8.61639,Entire home/apt,79,1,540,2024-09-11,3.96,16,318,59,
1289907,Mouzinho 134 - Historical Center - White,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,140,2,541,2024-09-08,3.97,9,346,23,6468/AL
1293257,Mouzinho 134 - Historical Center - Pink,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,130,2,438,2024-09-11,3.22,9,356,31,6478/AL
1296230,Wine Hostel - Private Room Ensuit,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14641,-8.61661,Private room,122,1,3,2023-03-03,0.02,6,292,0,55451/AL
1296253,Wine Hostel -  4 Bed Mixed Dorm Ensuite,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14633,-8.61798,Shared room,41,1,65,2024-05-11,0.53,6,329,2,55451/AL
1296270,Wine Hostel - 6 Bed Mixed Dorm / Shared bathroom,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14617,-8.61684,Shared room,36,1,157,2024-09-05,1.28,6,327,17,55451/AL
1296278,Wine Hostel - 6 Bed Mixed Dorm  Ensuite,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14646,-8.61826,Shared room,36,1,107,2024-07-15,0.85,6,330,5,55451/AL
1296281,Wine Hostel - 8 Bed  Mixed Dorm / Shared bathroom,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14635,-8.61604,Shared room,36,1,376,2024-09-09,3.01,6,327,39,55451/AL
1298881,GuestReady - Innvict Building,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13976,-8.61587,Private room,76,1,336,2024-09-05,2.48,49,324,26,5620/AL
1299930,Cozy studio w/free parking - Oporto,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13667,-8.61241,Entire home/apt,60,2,349,2024-08-30,2.59,2,333,47,71689/AL
1299933,Apartment center w/free parking,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13693,-8.6137,Entire home/apt,80,2,274,2024-08-21,2.09,2,264,54,107800/AL
1302618,Mouzinho 134 - Historical Center - Grey,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,131,2,530,2024-09-10,3.90,9,348,36,6474/AL
1304318,5 minute walk to River Douro?,7090133,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13471,-8.60955,Private room,,2,136,2017-12-08,1.03,1,0,0,
1306861,Mouzinho 134 - Historical Center - Brown,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,120,2,495,2024-09-05,3.64,9,350,22,6462/AL
1306890,Mouzinho 134 - Historical Center - Orange,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,150,2,623,2024-09-13,4.59,9,339,36,6475/AL
1317232,GuestReady - Innvict Building,2728741,Innvict,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14054,-8.61574,Private room,80,1,422,2024-08-30,3.12,1,332,55,5620/AL
1332238,Welcome to So Cool Hostel Porto!,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15565,-8.62133,Shared room,18,1,79,2022-11-27,0.62,12,256,0,6686/AL
1334834,Riverfront Apartment in center of Porto,7238676,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141701,-8.618473,Entire home/apt,115,2,457,2024-09-05,3.61,3,338,35,71550/AL
1338982,Wine Apartments I - Ribeira 1BR by LovelyStay,7260938,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1432313,-8.6145272,Entire home/apt,67,2,127,2024-08-13,1.02,3,242,15,6999/AL
1347859,Young flat: great view with hammock,5265554,Tiago'S House,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.14677,-8.55509,Private room,,3,44,2016-09-29,0.32,1,0,0,
1380068,CASAS DO PORTO - Classic Apartment with Balcony,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,163,2,1,2013-10-02,0.01,8,307,0,6667/AL
3930330,Casa da Nininha - T1 Azulão,20310699,Andre,VALE DE CAMBRA,Roge,40.8545,-8.36118,Entire home/apt,110,2,0,,,7,33,0,
2364929,Casa do Mirante,12079711,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1497,-8.61686,Entire home/apt,115,5,26,2022-07-21,0.20,1,315,0,21471/AL
2389777,"ExtendALL, PORTO Studio 2",4115877,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14343,-8.61845,Entire home/apt,140,1,16,2024-08-10,0.13,3,324,1,52937/AL
2428363,River Balcony Downtown,12412664,Dolores,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1446,-8.61896,Entire home/apt,94,3,188,2024-08-15,1.48,4,154,18,83553/AL
2440250,Francos' Relaxing Apt by metro w/ private parking,12474104,Sara,PORTO,Ramalde,41.16498,-8.63363,Entire home/apt,71,3,233,2024-08-27,1.83,3,318,28,19579/AL
2440339,studio apartment downtown 2 balcony,1266562,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14505,-8.60395,Entire home/apt,94,2,271,2023-10-23,2.13,18,293,1,6787/AL
2444887,O'Porto Main Street St Catarina 1,2812007,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14957,-8.60506,Entire home/apt,72,2,449,2024-08-30,3.51,6,62,39,33469/AL
2483361,O'Porto Main Street St Catarina 2 DOWNTOWN,2812007,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15328,-8.60396,Entire home/apt,49,2,319,2024-08-27,2.50,6,19,46,33475/AL
2483771,O'Porto Main Street St Catarina 2 Studio,2812007,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15267,-8.60489,Entire home/apt,,2,363,2024-08-27,2.87,6,7,46,33475/AL
2488617,APARTAMENTO DA BAIXA - 5636/AL,12736452,Pedro,PORTO,Bonfim,41.1548,-8.60466,Entire home/apt,100,4,94,2024-08-20,0.74,2,205,7,5636/AL
2492899,Almond Biscuit APT  Historic Center,12759224,Confeitaria Primar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14454,-8.6173,Entire home/apt,132,3,170,2024-09-09,1.34,5,323,22,5622/AL
2525651,Casa de praia muito charme#,12932081,Antonia,VILA NOVA DE GAIA,Madalena,41.10633,-8.65392,Entire home/apt,130,4,43,2024-08-30,0.38,1,353,11,55088/AL
2558177,Apartment with a shared garden,10364726,Manor House Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14182,-8.61118,Entire home/apt,262,2,364,2024-09-12,2.98,6,278,30,6067/AL
2569042,Charming Historic Center,3356481,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145092,-8.612606,Entire home/apt,95,4,477,2024-08-29,3.75,23,334,31,90568/AL
2634829,Private House Mindelo,10988558,Fernando,VILA DO CONDE,Mindelo,41.30747,-8.73233,Entire home/apt,275,5,9,2024-07-26,0.08,1,364,1,
2641067,Hungarian Biscuits  Historic Center,12759224,Confeitaria Primar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14939,-8.61838,Entire home/apt,146,3,169,2024-09-09,1.33,5,255,10,5595/AL
2643760,Luxury Apartment in Cardosas,4287899,Susete,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14407,-8.61246,Entire home/apt,113,1,284,2024-09-04,2.53,1,282,27,48354/AL
2652502,Porto city centre serviced studio,4092127,Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15667,-8.60468,Entire home/apt,65,3,26,2019-08-23,0.21,4,320,0,42945/AL
2659893,Cardosas Design Flat,1143191,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14533,-8.61191,Entire home/apt,,3,192,2023-10-20,1.52,1,0,5,86479/AL
2675381,Charm and Cosy Apt Downtown,13697637,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.160423278808594,-8.609968185424805,Entire home/apt,,3,33,2024-08-28,0.26,2,0,5,
2675556,Spacious Apartment with views,10364726,Manor House Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14187,-8.61116,Entire home/apt,189,2,306,2024-08-31,2.43,6,272,37,6056/AL
2678020,OX Apartments- Taipas 3,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14177,-8.61787,Entire home/apt,112,1,144,2024-08-30,1.16,14,26,26,5929/AL
2689045,Zona Histórica de V.N.Gaia,10260327,Marco,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13724,-8.60951,Entire home/apt,,2,208,2024-08-30,1.66,1,300,30,Exempt
2691782,Alegria Apartment Porto Downtown,13776260,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15108,-8.60444,Entire home/apt,80,2,9,2024-06-11,0.07,4,246,2,4649/AL
2707363,Go2oporto @ A-Portoments III,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14528,-8.61268,Entire home/apt,101,2,71,2024-04-27,0.56,11,190,4,38092/AL
2729922,Casa da Belavista 4- Foz Velha-Porto,3197326,Luiz,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14796,-8.66779,Entire home/apt,154,360,1,2019-09-06,0.02,2,215,0,
2747558,New Apartment with a small terrace,3277008,Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15807,-8.60679,Entire home/apt,95,1,62,2024-03-31,0.49,4,264,1,12279/Al
2750778,Studio flat in Porto city centre,4092127,Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15616,-8.60598,Entire home/apt,63,3,32,2024-08-18,0.26,4,329,5,42945/AL
2761058,Flowerstreet54 - Attractive flat at centre,13337880,John,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.143497467041016,-8.6142578125,Entire home/apt,71,3,131,2024-09-08,1.08,2,116,28,41827/AL
2761419,Flowerstreet54 - Special flat next to Train& Metro,13337880,John,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1434326171875,-8.614296913146973,Entire home/apt,70,3,126,2024-07-24,1.09,2,103,24,41827/AL
2766251,OPO.APT - Art Deco Apartment 114-1,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15594,-8.62384,Entire home/apt,72,2,99,2024-08-18,0.79,7,325,6,12680/AL
2766311,OPO.APT - Pateo Apartment 114-0,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1558,-8.62379,Entire home/apt,83,2,47,2024-07-30,0.38,7,335,5,9667/AL
2772925,Apartment with three rooms for 6 people,8198249,Gonçalo,PORTO,Bonfim,41.16062,-8.5994,Entire home/apt,,2,1,2016-08-08,0.01,2,0,0,
2802670,Back-to-Back House III - Downtown,14334740,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14785,-8.61302,Entire home/apt,,2,695,2024-06-02,5.53,4,0,38,
2806663,Quarto duplo,4137086,Ilidia Elisa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15022,-8.61495,Private room,35,3,22,2024-09-07,0.18,4,75,3,
2821770,CASAS DO PORTO - Cosy Studio with Balcony,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14231,-8.6154,Entire home/apt,168,2,3,2016-08-23,0.02,8,298,0,6667/AL
2821866,CASAS DO PORTO - Romantic Apartment with Balcony,7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14231,-8.6154,Entire home/apt,218,2,14,2023-09-04,0.12,8,273,0,6675/AL
2828877,Cosy apartment and central -Tourism,3277008,Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15741,-8.60856,Entire home/apt,88,1,122,2022-08-17,0.96,4,320,0,12278/Al
2837052,PATH STUDIO,3277008,Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1582,-8.6085,Entire home/apt,87,1,80,2020-01-18,0.63,4,325,0,12283/AL
2840980,Villa with private pool and garden by Go2oporto,14536062,Cidadeximia,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.40861,-8.725,Entire home/apt,232,2,35,2024-08-24,0.31,1,353,6,143655/AL
2844941,Porto next to beach of Gaia,9727633,Rosiris,VILA NOVA DE GAIA,Canidelo,41.13074,-8.64348,Entire home/apt,99,2,18,2023-08-16,0.15,2,98,0,
1476656,Studio with terrace @ historic centre,504285,Raul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14445,-8.61753,Entire home/apt,145,3,555,2024-09-06,4.11,4,324,66,6452/AL
1481442,Ribeira Cinema Apartments - 2 Bedrooms (1interior),1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,,1,17,2022-10-09,0.13,4,320,0,6842/AL
1488437,Foz Gardens,7959537,Manuela,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14937,-8.6663,Entire home/apt,84,2,14,2024-07-21,0.18,2,169,3,51881/AL
1492432,Fabrica House downtown cozy WIFI,7977641,Gisela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14701,-8.61395,Entire home/apt,97,3,623,2024-08-17,4.64,3,46,16,46830/AL
1525964,Quarto Suite com acesso a terraço,7782764,João,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19267,-8.60796,Private room,39,5,36,2024-08-11,0.29,4,225,3,
1543906,Casa de Coelhosa - Alojamento local,8228380,Carlos,VALE DE CAMBRA,São Pedro de Castelões,40.83906,-8.40257,Entire home/apt,496,1,46,2024-06-16,0.46,5,362,5,9612/AL
